SWMM5 Inflows Interface File
Inflows rate to nodes
60
1
FLOW CFS
3
J1
J2
J3
Node Year Mon Day Hr Min Sec Flow
J2 2020 06 01 10 13 00 0
J3 2020 06 01 10 13 00 0
J1 2020 06 01 10 14 00 0
J2 2020 06 01 10 14 00 0
J3 2020 06 01 10 14 00 0
J1 2020 06 01 10 15 00 0
J2 2020 06 01 10 15 00 0
J3 2020 06 01 10 15 00 0
J1 2020 06 01 10 16 00 0
J2 2020 06 01 10 16 00 0
J3 2020 06 01 10 16 00 0
J1 2020 06 01 10 17 00 0
J2 2020 06 01 10 17 00 0
J3 2020 06 01 10 17 00 0
J1 2020 06 01 10 18 00 0
J2 2020 06 01 10 18 00 0
J3 2020 06 01 10 18 00 0
J1 2020 06 01 10 19 00 0
J2 2020 06 01 10 19 00 0
J3 2020 06 01 10 19 00 0
J1 2020 06 01 10 20 00 0
J2 2020 06 01 10 20 00 0
J3 2020 06 01 10 20 00 0
J1 2020 06 01 10 21 00 0
J2 2020 06 01 10 21 00 0
J3 2020 06 01 10 21 00 0
J1 2020 06 01 10 22 00 0
J2 2020 06 01 10 22 00 0
J3 2020 06 01 10 22 00 0
J1 2020 06 01 10 23 00 0
J2 2020 06 01 10 23 00 0
J3 2020 06 01 10 23 00 0
J1 2020 06 01 10 24 00 0
J2 2020 06 01 10 24 00 0
J3 2020 06 01 10 24 00 0
J1 2020 06 01 10 25 00 0
J2 2020 06 01 10 25 00 0
J3 2020 06 01 10 25 00 0
J1 2020 06 01 10 26 00 0
J2 2020 06 01 10 26 00 0
J3 2020 06 01 10 26 00 0
J1 2020 06 01 10 27 00 0
J2 2020 06 01 10 27 00 0
J3 2020 06 01 10 27 00 0
J1 2020 06 01 10 28 00 0
J2 2020 06 01 10 28 00 0
J3 2020 06 01 10 28 00 0
J1 2020 06 01 10 29 00 0
J2 2020 06 01 10 29 00 0
J3 2020 06 01 10 29 00 0
J1 2020 06 01 10 30 00 0
J2 2020 06 01 10 30 00 0
J3 2020 06 01 10 30 00 0
J1 2020 06 01 10 31 00 0
J2 2020 06 01 10 31 00 0
J3 2020 06 01 10 31 00 0
J1 2020 06 01 10 32 00 0
J2 2020 06 01 10 32 00 0
J3 2020 06 01 10 32 00 0
J1 2020 06 01 10 33 00 0
J2 2020 06 01 10 33 00 0
J3 2020 06 01 10 33 00 0
J1 2020 06 01 10 34 00 0
J2 2020 06 01 10 34 00 0
J3 2020 06 01 10 34 00 0
J1 2020 06 01 10 35 00 0
J2 2020 06 01 10 35 00 0
J3 2020 06 01 10 35 00 0
J1 2020 06 01 10 36 00 0
J2 2020 06 01 10 36 00 0
J3 2020 06 01 10 36 00 0
J1 2020 06 01 10 37 00 0
J2 2020 06 01 10 37 00 0
J3 2020 06 01 10 37 00 0
J1 2020 06 01 10 38 00 0
J2 2020 06 01 10 38 00 0
J3 2020 06 01 10 38 00 0
J1 2020 06 01 10 39 00 0
J2 2020 06 01 10 39 00 0
J3 2020 06 01 10 39 00 0
J1 2020 06 01 10 40 00 0
J2 2020 06 01 10 40 00 0
J3 2020 06 01 10 40 00 0
J1 2020 06 01 10 41 00 0
J2 2020 06 01 10 41 00 0
J3 2020 06 01 10 41 00 0
J1 2020 06 01 10 42 00 0
J2 2020 06 01 10 42 00 0
J3 2020 06 01 10 42 00 0
J1 2020 06 01 10 43 00 0
J2 2020 06 01 10 43 00 0
J3 2020 06 01 10 43 00 0
J1 2020 06 01 10 44 00 0
J2 2020 06 01 10 44 00 0
J3 2020 06 01 10 44 00 0
J1 2020 06 01 10 45 00 0
J2 2020 06 01 10 45 00 0
J3 2020 06 01 10 45 00 0
J1 2020 06 01 10 46 00 0
J2 2020 06 01 10 46 00 0
J3 2020 06 01 10 46 00 0
J1 2020 06 01 10 47 00 0
J2 2020 06 01 10 47 00 0
J3 2020 06 01 10 47 00 0
J1 2020 06 01 10 48 00 0
J2 2020 06 01 10 48 00 0
J3 2020 06 01 10 48 00 0
J1 2020 06 01 10 49 00 0
J2 2020 06 01 10 49 00 0
J3 2020 06 01 10 49 00 0
J1 2020 06 01 10 50 00 0
J2 2020 06 01 10 50 00 0
J3 2020 06 01 10 50 00 0
J1 2020 06 01 10 51 00 0
J2 2020 06 01 10 51 00 0
J3 2020 06 01 10 51 00 0
J1 2020 06 01 10 52 00 0
J2 2020 06 01 10 52 00 0
J3 2020 06 01 10 52 00 0
J1 2020 06 01 10 53 00 0
J2 2020 06 01 10 53 00 0
J3 2020 06 01 10 53 00 0
J1 2020 06 01 10 54 00 0
J2 2020 06 01 10 54 00 0
J3 2020 06 01 10 54 00 0
J1 2020 06 01 10 55 00 0
J2 2020 06 01 10 55 00 0
J3 2020 06 01 10 55 00 0
J1 2020 06 01 10 56 00 0
J2 2020 06 01 10 56 00 0
J3 2020 06 01 10 56 00 0
J1 2020 06 01 10 57 00 0
J2 2020 06 01 10 57 00 0
J3 2020 06 01 10 57 00 0
J1 2020 06 01 10 58 00 0
J2 2020 06 01 10 58 00 0
J3 2020 06 01 10 58 00 0
J1 2020 06 01 10 59 00 0
J2 2020 06 01 10 59 00 0
J3 2020 06 01 10 59 00 0
J1 2020 06 01 11 00 00 0
J2 2020 06 01 11 00 00 0
J3 2020 06 01 11 00 00 0
J1 2020 06 01 11 01 00 0
J2 2020 06 01 11 01 00 0
J3 2020 06 01 11 01 00 0
J1 2020 06 01 11 02 00 0
J2 2020 06 01 11 02 00 0
J3 2020 06 01 11 02 00 0
J1 2020 06 01 11 03 00 0
J2 2020 06 01 11 03 00 0
J3 2020 06 01 11 03 00 0
J1 2020 06 01 11 04 00 0
J2 2020 06 01 11 04 00 0
J3 2020 06 01 11 04 00 0
J1 2020 06 01 11 05 00 0
J2 2020 06 01 11 05 00 0
J3 2020 06 01 11 05 00 0
J1 2020 06 01 11 06 00 0
J2 2020 06 01 11 06 00 0
J3 2020 06 01 11 06 00 0
J1 2020 06 01 11 07 00 0
J2 2020 06 01 11 07 00 0
J3 2020 06 01 11 07 00 0
J1 2020 06 01 11 08 00 0
J2 2020 06 01 11 08 00 0
J3 2020 06 01 11 08 00 0
J1 2020 06 01 11 09 00 0
J2 2020 06 01 11 09 00 0
J3 2020 06 01 11 09 00 0
J1 2020 06 01 11 10 00 0
J2 2020 06 01 11 10 00 0
J3 2020 06 01 11 10 00 0
J1 2020 06 01 11 11 00 0
J2 2020 06 01 11 11 00 0
J3 2020 06 01 11 11 00 0
J1 2020 06 01 11 12 00 0
J2 2020 06 01 11 12 00 0
J3 2020 06 01 11 12 00 0
J1 2020 06 01 11 13 00 0
J2 2020 06 01 11 13 00 0
J3 2020 06 01 11 13 00 0
J1 2020 06 01 11 14 00 0
J2 2020 06 01 11 14 00 0
J3 2020 06 01 11 14 00 0
J1 2020 06 01 11 15 00 0
J2 2020 06 01 11 15 00 0
J3 2020 06 01 11 15 00 0
J1 2020 06 01 11 16 00 0
J2 2020 06 01 11 16 00 0
J3 2020 06 01 11 16 00 0
J1 2020 06 01 11 17 00 0
J2 2020 06 01 11 17 00 0
J3 2020 06 01 11 17 00 0
J1 2020 06 01 11 18 00 0
J2 2020 06 01 11 18 00 0
J3 2020 06 01 11 18 00 0
J1 2020 06 01 11 19 00 0
J2 2020 06 01 11 19 00 0
J3 2020 06 01 11 19 00 0
J1 2020 06 01 11 20 00 0
J2 2020 06 01 11 20 00 0
J3 2020 06 01 11 20 00 0
J1 2020 06 01 11 21 00 0
J2 2020 06 01 11 21 00 0
J3 2020 06 01 11 21 00 0
J1 2020 06 01 11 22 00 0
J2 2020 06 01 11 22 00 0
J3 2020 06 01 11 22 00 0
J1 2020 06 01 11 23 00 0
J2 2020 06 01 11 23 00 0
J3 2020 06 01 11 23 00 0
J1 2020 06 01 11 24 00 0
J2 2020 06 01 11 24 00 0
J3 2020 06 01 11 24 00 0
J1 2020 06 01 11 25 00 0
J2 2020 06 01 11 25 00 0
J3 2020 06 01 11 25 00 0
J1 2020 06 01 11 26 00 0
J2 2020 06 01 11 26 00 0
J3 2020 06 01 11 26 00 0
J1 2020 06 01 11 27 00 0
J2 2020 06 01 11 27 00 0
J3 2020 06 01 11 27 00 0
J1 2020 06 01 11 28 00 0
J2 2020 06 01 11 28 00 0
J3 2020 06 01 11 28 00 0
J1 2020 06 01 11 29 00 0
J2 2020 06 01 11 29 00 0
J3 2020 06 01 11 29 00 0
J1 2020 06 01 11 30 00 0
J2 2020 06 01 11 30 00 0
J3 2020 06 01 11 30 00 0
J1 2020 06 01 11 31 00 0
J2 2020 06 01 11 31 00 0
J3 2020 06 01 11 31 00 0
J1 2020 06 01 11 32 00 0
J2 2020 06 01 11 32 00 0
J3 2020 06 01 11 32 00 0
J1 2020 06 01 11 33 00 0
J2 2020 06 01 11 33 00 0
J3 2020 06 01 11 33 00 0
J1 2020 06 01 11 34 00 0
J2 2020 06 01 11 34 00 0
J3 2020 06 01 11 34 00 0
J1 2020 06 01 11 35 00 0
J2 2020 06 01 11 35 00 0
J3 2020 06 01 11 35 00 0
J1 2020 06 01 11 36 00 0
J2 2020 06 01 11 36 00 0
J3 2020 06 01 11 36 00 0
J1 2020 06 01 11 37 00 0
J2 2020 06 01 11 37 00 0
J3 2020 06 01 11 37 00 0
J1 2020 06 01 11 38 00 0
J2 2020 06 01 11 38 00 0
J3 2020 06 01 11 38 00 0
J1 2020 06 01 11 39 00 0
J2 2020 06 01 11 39 00 0
J3 2020 06 01 11 39 00 0
J1 2020 06 01 11 40 00 0
J2 2020 06 01 11 40 00 0
J3 2020 06 01 11 40 00 0
J1 2020 06 01 11 41 00 0
J2 2020 06 01 11 41 00 0
J3 2020 06 01 11 41 00 0
J1 2020 06 01 11 42 00 0
J2 2020 06 01 11 42 00 0
J3 2020 06 01 11 42 00 0
J1 2020 06 01 11 43 00 0
J2 2020 06 01 11 43 00 0
J3 2020 06 01 11 43 00 0
J1 2020 06 01 11 44 00 0
J2 2020 06 01 11 44 00 0
J3 2020 06 01 11 44 00 0
J1 2020 06 01 11 45 00 0
J2 2020 06 01 11 45 00 0
J3 2020 06 01 11 45 00 0
J1 2020 06 01 11 46 00 0
J2 2020 06 01 11 46 00 0
J3 2020 06 01 11 46 00 0
J1 2020 06 01 11 47 00 0
J2 2020 06 01 11 47 00 0
J3 2020 06 01 11 47 00 0
J1 2020 06 01 11 48 00 0
J2 2020 06 01 11 48 00 0
J3 2020 06 01 11 48 00 0
J1 2020 06 01 11 49 00 0
J2 2020 06 01 11 49 00 0
J3 2020 06 01 11 49 00 0
J1 2020 06 01 11 50 00 0
J2 2020 06 01 11 50 00 0
J3 2020 06 01 11 50 00 0
J1 2020 06 01 11 51 00 0
J2 2020 06 01 11 51 00 0
J3 2020 06 01 11 51 00 0
J1 2020 06 01 11 52 00 0
J2 2020 06 01 11 52 00 0
J3 2020 06 01 11 52 00 0
J1 2020 06 01 11 53 00 0
J2 2020 06 01 11 53 00 0
J3 2020 06 01 11 53 00 0
J1 2020 06 01 11 54 00 0
J2 2020 06 01 11 54 00 0
J3 2020 06 01 11 54 00 0
J1 2020 06 01 11 55 00 0
J2 2020 06 01 11 55 00 0
J3 2020 06 01 11 55 00 0
J1 2020 06 01 11 56 00 0
J2 2020 06 01 11 56 00 0
J3 2020 06 01 11 56 00 0
J1 2020 06 01 11 57 00 0
J2 2020 06 01 11 57 00 0
J3 2020 06 01 11 57 00 0
J1 2020 06 01 11 58 00 0
J2 2020 06 01 11 58 00 0
J3 2020 06 01 11 58 00 0
J1 2020 06 01 11 59 00 0
J2 2020 06 01 11 59 00 0
J3 2020 06 01 11 59 00 0
J1 2020 06 01 12 00 00 0
J2 2020 06 01 12 00 00 0
J3 2020 06 01 12 00 00 0
J1 2020 06 01 12 01 00 0
J2 2020 06 01 12 01 00 0
J3 2020 06 01 12 01 00 0
J1 2020 06 01 12 02 00 0
J2 2020 06 01 12 02 00 0
J3 2020 06 01 12 02 00 0
J1 2020 06 01 12 03 00 0
J2 2020 06 01 12 03 00 0
J3 2020 06 01 12 03 00 0
J1 2020 06 01 12 04 00 0
J2 2020 06 01 12 04 00 0
J3 2020 06 01 12 04 00 0
J1 2020 06 01 12 05 00 0
J2 2020 06 01 12 05 00 0
J3 2020 06 01 12 05 00 0
J1 2020 06 01 12 06 00 0
J2 2020 06 01 12 06 00 0
J3 2020 06 01 12 06 00 0
J1 2020 06 01 12 07 00 0
J2 2020 06 01 12 07 00 0
J3 2020 06 01 12 07 00 0
J1 2020 06 01 12 08 00 0
J2 2020 06 01 12 08 00 0
J3 2020 06 01 12 08 00 0
J1 2020 06 01 12 09 00 0
J2 2020 06 01 12 09 00 0
J3 2020 06 01 12 09 00 0
J1 2020 06 01 12 10 00 0
J2 2020 06 01 12 10 00 0
J3 2020 06 01 12 10 00 0
J1 2020 06 01 12 11 00 0
J2 2020 06 01 12 11 00 0
J3 2020 06 01 12 11 00 0
J1 2020 06 01 12 12 00 0
J2 2020 06 01 12 12 00 0
J3 2020 06 01 12 12 00 0
J1 2020 06 01 12 13 00 0
J2 2020 06 01 12 13 00 0
J3 2020 06 01 12 13 00 0
J1 2020 06 01 12 14 00 0
J2 2020 06 01 12 14 00 0
J3 2020 06 01 12 14 00 0
J1 2020 06 01 12 15 00 0
J2 2020 06 01 12 15 00 0
J3 2020 06 01 12 15 00 0
J1 2020 06 01 12 16 00 0.002403
J2 2020 06 01 12 16 00 0.002403
J3 2020 06 01 12 16 00 0.002403
J1 2020 06 01 12 17 00 0.044334
J2 2020 06 01 12 17 00 0.044334
J3 2020 06 01 12 17 00 0.044334
J1 2020 06 01 12 18 00 0.098148
J2 2020 06 01 12 18 00 0.098148
J3 2020 06 01 12 18 00 0.098148
J1 2020 06 01 12 19 00 0.129153
J2 2020 06 01 12 19 00 0.129153
J3 2020 06 01 12 19 00 0.129153
J1 2020 06 01 12 20 00 0.116715
J2 2020 06 01 12 20 00 0.116715
J3 2020 06 01 12 20 00 0.116715
J1 2020 06 01 12 21 00 0.101118
J2 2020 06 01 12 21 00 0.101118
J3 2020 06 01 12 21 00 0.101118
J1 2020 06 01 12 22 00 0.091767
J2 2020 06 01 12 22 00 0.091767
J3 2020 06 01 12 22 00 0.091767
J1 2020 06 01 12 23 00 0.086706
J2 2020 06 01 12 23 00 0.086706
J3 2020 06 01 12 23 00 0.086706
J1 2020 06 01 12 24 00 0.084069
J2 2020 06 01 12 24 00 0.084069
J3 2020 06 01 12 24 00 0.084069
J1 2020 06 01 12 25 00 0.082728
J2 2020 06 01 12 25 00 0.082728
J3 2020 06 01 12 25 00 0.082728
J1 2020 06 01 12 26 00 0.064683
J2 2020 06 01 12 26 00 0.064683
J3 2020 06 01 12 26 00 0.064683
J1 2020 06 01 12 27 00 0.048399
J2 2020 06 01 12 27 00 0.048399
J3 2020 06 01 12 27 00 0.048399
J1 2020 06 01 12 28 00 0.037767
J2 2020 06 01 12 28 00 0.037767
J3 2020 06 01 12 28 00 0.037767
J1 2020 06 01 12 29 00 0.031032
J2 2020 06 01 12 29 00 0.031032
J3 2020 06 01 12 29 00 0.031032
J1 2020 06 01 12 30 00 0.026736
J2 2020 06 01 12 30 00 0.026736
J3 2020 06 01 12 30 00 0.026736
J1 2020 06 01 12 31 00 0.023958
J2 2020 06 01 12 31 00 0.023958
J3 2020 06 01 12 31 00 0.023958
J1 2020 06 01 12 32 00 0.017028
J2 2020 06 01 12 32 00 0.017028
J3 2020 06 01 12 32 00 0.017028
J1 2020 06 01 12 33 00 0.010278
J2 2020 06 01 12 33 00 0.010278
J3 2020 06 01 12 33 00 0.010278
J1 2020 06 01 12 34 00 0.005358
J2 2020 06 01 12 34 00 0.005358
J3 2020 06 01 12 34 00 0.005358
J1 2020 06 01 12 35 00 0.002154
J2 2020 06 01 12 35 00 0.002154
J3 2020 06 01 12 35 00 0.002154
J1 2020 06 01 12 36 00 0.000411
J2 2020 06 01 12 36 00 0.000411
J3 2020 06 01 12 36 00 0.000411
J1 2020 06 01 12 37 00 2.7e-05
J2 2020 06 01 12 37 00 2.7e-05
J3 2020 06 01 12 37 00 2.7e-05
J1 2020 06 01 12 38 00 0
J2 2020 06 01 12 38 00 0
J3 2020 06 01 12 38 00 0
J1 2020 06 01 12 39 00 0
J2 2020 06 01 12 39 00 0
J3 2020 06 01 12 39 00 0
J1 2020 06 01 12 40 00 0
J2 2020 06 01 12 40 00 0
J3 2020 06 01 12 40 00 0
J1 2020 06 01 12 41 00 0
J2 2020 06 01 12 41 00 0
J3 2020 06 01 12 41 00 0
J1 2020 06 01 12 42 00 0
J2 2020 06 01 12 42 00 0
J3 2020 06 01 12 42 00 0
J1 2020 06 01 12 43 00 0
J2 2020 06 01 12 43 00 0
J3 2020 06 01 12 43 00 0
J1 2020 06 01 12 44 00 0
J2 2020 06 01 12 44 00 0
J3 2020 06 01 12 44 00 0
J1 2020 06 01 12 45 00 0
J2 2020 06 01 12 45 00 0
J3 2020 06 01 12 45 00 0
J1 2020 06 01 12 46 00 0
J2 2020 06 01 12 46 00 0
J3 2020 06 01 12 46 00 0
J1 2020 06 01 12 47 00 0
J2 2020 06 01 12 47 00 0
J3 2020 06 01 12 47 00 0
J1 2020 06 01 12 48 00 0
J2 2020 06 01 12 48 00 0
J3 2020 06 01 12 48 00 0
J1 2020 06 01 12 49 00 0
J2 2020 06 01 12 49 00 0
J3 2020 06 01 12 49 00 0
J1 2020 06 01 12 50 00 0
J2 2020 06 01 12 50 00 0
J3 2020 06 01 12 50 00 0
J1 2020 06 01 12 51 00 0
J2 2020 06 01 12 51 00 0
J3 2020 06 01 12 51 00 0
J1 2020 06 01 12 52 00 0
J2 2020 06 01 12 52 00 0
J3 2020 06 01 12 52 00 0
J1 2020 06 01 12 53 00 0
J2 2020 06 01 12 53 00 0
J3 2020 06 01 12 53 00 0
J1 2020 06 01 12 54 00 0
J2 2020 06 01 12 54 00 0
J3 2020 06 01 12 54 00 0
J1 2020 06 01 12 55 00 0
J2 2020 06 01 12 55 00 0
J3 2020 06 01 12 55 00 0
J1 2020 06 01 12 56 00 0
J2 2020 06 01 12 56 00 0
J3 2020 06 01 12 56 00 0
J1 2020 06 01 12 57 00 0
J2 2020 06 01 12 57 00 0
J3 2020 06 01 12 57 00 0
J1 2020 06 01 12 58 00 0.002796
J2 2020 06 01 12 58 00 0.002796
J3 2020 06 01 12 58 00 0.002796
J1 2020 06 01 12 59 00 0.004992
J2 2020 06 01 12 59 00 0.004992
J3 2020 06 01 12 59 00 0.004992
J1 2020 06 01 13 00 00 0.006474
J2 2020 06 01 13 00 00 0.006474
J3 2020 06 01 13 00 00 0.006474
J1 2020 06 01 13 01 00 0.007644
J2 2020 06 01 13 01 00 0.007644
J3 2020 06 01 13 01 00 0.007644
J1 2020 06 01 13 02 00 0.00864
J2 2020 06 01 13 02 00 0.00864
J3 2020 06 01 13 02 00 0.00864
J1 2020 06 01 13 03 00 0.009519
J2 2020 06 01 13 03 00 0.009519
J3 2020 06 01 13 03 00 0.009519
J1 2020 06 01 13 04 00 0.010317
J2 2020 06 01 13 04 00 0.010317
J3 2020 06 01 13 04 00 0.010317
J1 2020 06 01 13 05 00 0.011049
J2 2020 06 01 13 05 00 0.011049
J3 2020 06 01 13 05 00 0.011049
J1 2020 06 01 13 06 00 0.01173
J2 2020 06 01 13 06 00 0.01173
J3 2020 06 01 13 06 00 0.01173
J1 2020 06 01 13 07 00 0.012366
J2 2020 06 01 13 07 00 0.012366
J3 2020 06 01 13 07 00 0.012366
J1 2020 06 01 13 08 00 0.012969
J2 2020 06 01 13 08 00 0.012969
J3 2020 06 01 13 08 00 0.012969
J1 2020 06 01 13 09 00 0.013539
J2 2020 06 01 13 09 00 0.013539
J3 2020 06 01 13 09 00 0.013539
J1 2020 06 01 13 10 00 0.014079
J2 2020 06 01 13 10 00 0.014079
J3 2020 06 01 13 10 00 0.014079
J1 2020 06 01 13 11 00 0.014598
J2 2020 06 01 13 11 00 0.014598
J3 2020 06 01 13 11 00 0.014598
J1 2020 06 01 13 12 00 0.015096
J2 2020 06 01 13 12 00 0.015096
J3 2020 06 01 13 12 00 0.015096
J1 2020 06 01 13 13 00 0.015576
J2 2020 06 01 13 13 00 0.015576
J3 2020 06 01 13 13 00 0.015576
J1 2020 06 01 13 14 00 0.016035
J2 2020 06 01 13 14 00 0.016035
J3 2020 06 01 13 14 00 0.016035
J1 2020 06 01 13 15 00 0.016482
J2 2020 06 01 13 15 00 0.016482
J3 2020 06 01 13 15 00 0.016482
J1 2020 06 01 13 16 00 0.016911
J2 2020 06 01 13 16 00 0.016911
J3 2020 06 01 13 16 00 0.016911
J1 2020 06 01 13 17 00 0.017328
J2 2020 06 01 13 17 00 0.017328
J3 2020 06 01 13 17 00 0.017328
J1 2020 06 01 13 18 00 0.017733
J2 2020 06 01 13 18 00 0.017733
J3 2020 06 01 13 18 00 0.017733
J1 2020 06 01 13 19 00 0.018129
J2 2020 06 01 13 19 00 0.018129
J3 2020 06 01 13 19 00 0.018129
J1 2020 06 01 13 20 00 0.018513
J2 2020 06 01 13 20 00 0.018513
J3 2020 06 01 13 20 00 0.018513
J1 2020 06 01 13 21 00 0.018885
J2 2020 06 01 13 21 00 0.018885
J3 2020 06 01 13 21 00 0.018885
J1 2020 06 01 13 22 00 0.019251
J2 2020 06 01 13 22 00 0.019251
J3 2020 06 01 13 22 00 0.019251
J1 2020 06 01 13 23 00 0.019605
J2 2020 06 01 13 23 00 0.019605
J3 2020 06 01 13 23 00 0.019605
J1 2020 06 01 13 24 00 0.019953
J2 2020 06 01 13 24 00 0.019953
J3 2020 06 01 13 24 00 0.019953
J1 2020 06 01 13 25 00 0.020295
J2 2020 06 01 13 25 00 0.020295
J3 2020 06 01 13 25 00 0.020295
J1 2020 06 01 13 26 00 0.020625
J2 2020 06 01 13 26 00 0.020625
J3 2020 06 01 13 26 00 0.020625
J1 2020 06 01 13 27 00 0.020952
J2 2020 06 01 13 27 00 0.020952
J3 2020 06 01 13 27 00 0.020952
J1 2020 06 01 13 28 00 0.02127
J2 2020 06 01 13 28 00 0.02127
J3 2020 06 01 13 28 00 0.02127
J1 2020 06 01 13 29 00 0.021585
J2 2020 06 01 13 29 00 0.021585
J3 2020 06 01 13 29 00 0.021585
J1 2020 06 01 13 30 00 0.021891
J2 2020 06 01 13 30 00 0.021891
J3 2020 06 01 13 30 00 0.021891
J1 2020 06 01 13 31 00 0.022194
J2 2020 06 01 13 31 00 0.022194
J3 2020 06 01 13 31 00 0.022194
J1 2020 06 01 13 32 00 0.022488
J2 2020 06 01 13 32 00 0.022488
J3 2020 06 01 13 32 00 0.022488
J1 2020 06 01 13 33 00 0.022779
J2 2020 06 01 13 33 00 0.022779
J3 2020 06 01 13 33 00 0.022779
J1 2020 06 01 13 34 00 0.023067
J2 2020 06 01 13 34 00 0.023067
J3 2020 06 01 13 34 00 0.023067
J1 2020 06 01 13 35 00 0.023346
J2 2020 06 01 13 35 00 0.023346
J3 2020 06 01 13 35 00 0.023346
J1 2020 06 01 13 36 00 0.023625
J2 2020 06 01 13 36 00 0.023625
J3 2020 06 01 13 36 00 0.023625
J1 2020 06 01 13 37 00 0.023895
J2 2020 06 01 13 37 00 0.023895
J3 2020 06 01 13 37 00 0.023895
J1 2020 06 01 13 38 00 0.024165
J2 2020 06 01 13 38 00 0.024165
J3 2020 06 01 13 38 00 0.024165
J1 2020 06 01 13 39 00 0.024429
J2 2020 06 01 13 39 00 0.024429
J3 2020 06 01 13 39 00 0.024429
J1 2020 06 01 13 40 00 0.024687
J2 2020 06 01 13 40 00 0.024687
J3 2020 06 01 13 40 00 0.024687
J1 2020 06 01 13 41 00 0.024945
J2 2020 06 01 13 41 00 0.024945
J3 2020 06 01 13 41 00 0.024945
J1 2020 06 01 13 42 00 0.025197
J2 2020 06 01 13 42 00 0.025197
J3 2020 06 01 13 42 00 0.025197
J1 2020 06 01 13 43 00 0.025446
J2 2020 06 01 13 43 00 0.025446
J3 2020 06 01 13 43 00 0.025446
J1 2020 06 01 13 44 00 0.056091
J2 2020 06 01 13 44 00 0.056091
J3 2020 06 01 13 44 00 0.056091
J1 2020 06 01 13 45 00 0.062193
J2 2020 06 01 13 45 00 0.062193
J3 2020 06 01 13 45 00 0.062193
J1 2020 06 01 13 46 00 0.062169
J2 2020 06 01 13 46 00 0.062169
J3 2020 06 01 13 46 00 0.062169
J1 2020 06 01 13 47 00 0.062145
J2 2020 06 01 13 47 00 0.062145
J3 2020 06 01 13 47 00 0.062145
J1 2020 06 01 13 48 00 0.062124
J2 2020 06 01 13 48 00 0.062124
J3 2020 06 01 13 48 00 0.062124
J1 2020 06 01 13 49 00 0.0621
J2 2020 06 01 13 49 00 0.0621
J3 2020 06 01 13 49 00 0.0621
J1 2020 06 01 13 50 00 0.062076
J2 2020 06 01 13 50 00 0.062076
J3 2020 06 01 13 50 00 0.062076
J1 2020 06 01 13 51 00 0.062052
J2 2020 06 01 13 51 00 0.062052
J3 2020 06 01 13 51 00 0.062052
J1 2020 06 01 13 52 00 0.062028
J2 2020 06 01 13 52 00 0.062028
J3 2020 06 01 13 52 00 0.062028
J1 2020 06 01 13 53 00 0.062004
J2 2020 06 01 13 53 00 0.062004
J3 2020 06 01 13 53 00 0.062004
J1 2020 06 01 13 54 00 0.06198
J2 2020 06 01 13 54 00 0.06198
J3 2020 06 01 13 54 00 0.06198
J1 2020 06 01 13 55 00 0.061956
J2 2020 06 01 13 55 00 0.061956
J3 2020 06 01 13 55 00 0.061956
J1 2020 06 01 13 56 00 0.061932
J2 2020 06 01 13 56 00 0.061932
J3 2020 06 01 13 56 00 0.061932
J1 2020 06 01 13 57 00 0.061905
J2 2020 06 01 13 57 00 0.061905
J3 2020 06 01 13 57 00 0.061905
J1 2020 06 01 13 58 00 0.061881
J2 2020 06 01 13 58 00 0.061881
J3 2020 06 01 13 58 00 0.061881
J1 2020 06 01 13 59 00 0.061857
J2 2020 06 01 13 59 00 0.061857
J3 2020 06 01 13 59 00 0.061857
J1 2020 06 01 14 00 00 0.06183
J2 2020 06 01 14 00 00 0.06183
J3 2020 06 01 14 00 00 0.06183
J1 2020 06 01 14 01 00 0.061806
J2 2020 06 01 14 01 00 0.061806
J3 2020 06 01 14 01 00 0.061806
J1 2020 06 01 14 02 00 0.061779
J2 2020 06 01 14 02 00 0.061779
J3 2020 06 01 14 02 00 0.061779
J1 2020 06 01 14 03 00 0.061752
J2 2020 06 01 14 03 00 0.061752
J3 2020 06 01 14 03 00 0.061752
J1 2020 06 01 14 04 00 0.061728
J2 2020 06 01 14 04 00 0.061728
J3 2020 06 01 14 04 00 0.061728
J1 2020 06 01 14 05 00 0.061701
J2 2020 06 01 14 05 00 0.061701
J3 2020 06 01 14 05 00 0.061701
J1 2020 06 01 14 06 00 0.061674
J2 2020 06 01 14 06 00 0.061674
J3 2020 06 01 14 06 00 0.061674
J1 2020 06 01 14 07 00 0.061647
J2 2020 06 01 14 07 00 0.061647
J3 2020 06 01 14 07 00 0.061647
J1 2020 06 01 14 08 00 0.06162
J2 2020 06 01 14 08 00 0.06162
J3 2020 06 01 14 08 00 0.06162
J1 2020 06 01 14 09 00 0.061596
J2 2020 06 01 14 09 00 0.061596
J3 2020 06 01 14 09 00 0.061596
J1 2020 06 01 14 10 00 0.061569
J2 2020 06 01 14 10 00 0.061569
J3 2020 06 01 14 10 00 0.061569
J1 2020 06 01 14 11 00 0.061542
J2 2020 06 01 14 11 00 0.061542
J3 2020 06 01 14 11 00 0.061542
J1 2020 06 01 14 12 00 0.061515
J2 2020 06 01 14 12 00 0.061515
J3 2020 06 01 14 12 00 0.061515
J1 2020 06 01 14 13 00 0.061488
J2 2020 06 01 14 13 00 0.061488
J3 2020 06 01 14 13 00 0.061488
J1 2020 06 01 14 14 00 0.061461
J2 2020 06 01 14 14 00 0.061461
